"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Software Engineer – Embedded Software Development","Wabtec India Industrial","India","2025-07-18T02:30:44Z","IT Jobs","It’s not just about your career or job title… It’s about who you are and the impact you will make on the world. Because whether it’s for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you’re in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us…","https://www.adzuna.in/details/5308976470?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Embedded Automotive Platform Engineer","Qualcomm","Bangalore, Karnataka","2025-07-04T02:17:37Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: Qualcomm ADAS/Autonomy team is engaged in offering optimized solutions built on DSP, computer vision and machine learning algorithms for the Qualcomm ADAS/Autonomy SoCs. We are seeking engineers with experience in system and SoC SW level functional safety concepts. The job requires understanding and defining of the Safety Concept and Architecture, Software Safety requir…","https://www.adzuna.in/land/ad/5282461911?se=uFvrrsBn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=1B029F2ECF4A7590F121BC469B876C2C5C07928C","12.95703","77.59837"
"Staff Engineer -Embedded","Stryker","Bangalore, Karnataka","2025-06-26T23:41:28Z","IT Jobs","What you will do: - Lead and contribute to the architecture, design, and development of embedded software for medical devices. - Develop and maintain embedded applications using C/Embedded C. - Collaborate with hardware teams to ensure seamless integration and debugging of hardware-software interfaces. - Author and maintain technical documentation in accordance with medical device design controls and quality standards. - Contribute to cross-functional projects involving teams across multiple gl…","https://www.adzuna.in/land/ad/5269966241?se=uFvrrsBn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=2FB08807CC85BBFF514C5D634E9551F0E26909D7","12.95703","77.59837"
"Sr Advanced Software Engr","Honeywell","Bangalore, Karnataka","2025-07-11T04:04:51Z","IT Jobs","Sr Advanced Software Engineer. Location: Bangalore Job Description: We are seeking a highly skilled Software Engineer with 10 years of experience in systems/software. The ideal candidate will have expertise in Embedded Systems/Software development, Linux & verification skills. The candidate would also be required to leverage their experience in using Systems benches to effectively build and verify the Systems Software. Senior Advanced Software Engineer - Anthem CoE - This role involves technica…","https://www.adzuna.in/land/ad/5296918876?se=uFvrrsBn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=F4BDC9321A7DF9F19B0C70D505892A9F2DD95116","12.95703","77.59837"
"Automotive Platform - Engineer Staff","Qualcomm","Bangalore, Karnataka","2025-07-19T11:45:44Z","Engineering Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: Qualcomm ADAS/Autonomy team is engaged in offering optimized solutions built on DSP, computer vision and machine learning algorithms for the Qualcomm ADAS/Autonomy SoCs. We are seeking engineers with experience in system and SoC SW level functional safety concepts. The job requires understanding and defining of the Safety Concept and Architecture, Software Safety requir…","https://www.adzuna.in/land/ad/5311788079?se=uFvrrsBn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=C68B0DA1A5B5C708F565AD8DC40DE5D02EF33B3D","12.95703","77.59837"
"Sr Advanced Embedded Engr","Honeywell","Bangalore, Karnataka","2025-07-13T10:38:17Z","IT Jobs","Sr Advanced Embedded Engr Join a team recognized for leadership, top innovator and diversity. The position is for Sr Advanced Embedded Engineer within Communication, Navigation & Surveillance COE, HTS Aero India. - Be part of a global team that designs, develops and integrates highly complex software functions within Honeywell Aerospace Electronic Solutions, CNS (Communication, Navigation, & Surveillance). Main objective will be to develop, test and integrate robust well documented embedded sof…","https://www.adzuna.in/land/ad/5300567934?se=uFvrrsBn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=C1932C375C65D2FB27704FAC9EDA68551A43F409","12.95703","77.59837"
"Sr Advanced Embedded Engr","Honeywell","Bangalore, Karnataka","2025-07-13T10:38:16Z","Engineering Jobs","Sr. Advanced Embedded Engr Innovate to solve the world's most important challenges The position is for Sr. Advanced Embedded Engineer for Traffic & ISS group within in Communication, Navigation & Surveillance COE (CNS COE) at HTS India. Be part of a team that designs, develops and integrates highly complex software functions within products team. You will provide technical expertise as a program team leader in the identification and development of new products. You will lead proposals to addres…","https://www.adzuna.in/land/ad/5300567859?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=018AFC330130FF6A0BFB898E4DFBC8B21679A9E0","12.95703","77.59837"
"Sr Advanced Embedded Engr","Honeywell","Karnataka, India","2025-07-13T10:38:16Z","Engineering Jobs","Sr. Advanced Embedded Engr Innovate to solve the world's most important challenges The position is for Sr. Advanced Embedded Engineer for Traffic & ISS group within in Communication, Navigation & Surveillance COE (CNS COE) at HTS India. Be part of a team that designs, develops and integrates highly complex software functions within products team. You will provide technical expertise as a program team leader in the identification and development of new products. You will lead proposals to addres…","https://www.adzuna.in/land/ad/5300567857?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=D183ED9217A0194ED19BCEF350263AA063DD2DA6","14.325172","76.227524"
"Systems Engr II","Honeywell","Bangalore, Karnataka","2025-07-16T10:38:41Z","Engineering Jobs","Skills: - Minimum of 3-6 years of exp in embedded and Controls Engineering or similar role - Familiarity with computer languages, C/C++, Experience working on embedded software development and embedded software architectures - Design and implement firmware for embedded devices and systems from requirements to production and commercial deployment - - Design, develop, code, test and debug system software - - Protocol hands-on knowledge - UART/I2C/SPI/CAN - - Hands-on experience in setting up and …","https://www.adzuna.in/land/ad/5305890294?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=CA491267F74B417214D10C4042085A1E06B067D0","12.9881567","77.6226000"
"Advanced Embedded Engr","Honeywell","Bangalore, Karnataka","2025-07-12T10:44:47Z","Engineering Jobs","Skills: - Minimum of 8-10 years of exp in embedded and Controls Engineering or similar role - Familiarity with computer languages, C/C++, Experience working on embedded software development and embedded software architectures - Design and implement firmware for embedded devices and systems from requirements to production and commercial deployment - - Design, develop, code, test and debug system software - - Protocol hands-on knowledge - UART/I2C/SPI/CAN - - Hands-on experience in setting up and…","https://www.adzuna.in/land/ad/5299203452?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=B67C231FF4682DF0BDDC631301D84FA12001B80B","12.95703","77.59837"
"Sr Advanced Software Engr","Honeywell","Bangalore, Karnataka","2025-07-11T04:04:52Z","IT Jobs","At Honeywell, our people are driven by a desire to contribute, be challenged and grow. Our people make Honeywell a special company and are a key competitive advantage. Thousands of Honeywell Aerospace technologies, products and services are found on virtually every commercial, defense and space aircraft worldwide. We develop solutions that span air traffic modernization, flight and runway safety, engines, cockpit and cabin electronics, wireless connectivity, logistics and more. Honeywell Aerosp…","https://www.adzuna.in/land/ad/5296918899?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=C598550441D75FEC156937BE4CABC957BBAADCE6","12.95703","77.59837"
"Advanced Lead Engineer / Engineering Technical Leader - Embedded SW","Wabtec Corporation","Bangalore, Karnataka","2025-06-25T23:42:11Z","IT Jobs","It's not just about your career or job title It's about who you are and the impact you will make on the world. Because whether it's for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you're in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.…","https://www.adzuna.in/land/ad/5267919632?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=14745862EAFD32370298A958BBACE3A1AA7D9650","12.9881567","77.6226000"
"Senior Embedded Software Engineer, Silicon Security","Google","Bangalore, Karnataka","2025-07-11T04:04:47Z","IT Jobs","Minimum qualifications: - Bachelor's degree in Electrical Engineering, Electronics Engineering or Computer Engineering, or equivalent practical experience. - 5 years of experience with embedded software development in C/Rust/C++. - Experience with embedded systems development, RTOS, Linux device drivers, and hardware/software integration. Preferred qualifications: - Master's degree or PhD in Computer Science or a related technical field. - 10 years of experience in development, testing and depl…","https://www.adzuna.in/land/ad/5296918805?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=670EB11E60CBAC46677553063D8AFA20BADE2BC6","12.9881567","77.6226000"
"Principal, Product Security Engineer HW/FW","SanDisk","Bangalore, Karnataka","2025-07-10T04:15:32Z","IT Jobs","Company Description Sandisk understands how people and businesses consume data and we relentlessly innovate to deliver solutions that enable today's needs and tomorrow's next big ideas. With a rich history of groundbreaking innovations in Flash and advanced memory technologies, our solutions have become the beating heart of the digital world we're living in and that we have the power to shape. Sandisk meets people and businesses at the intersection of their aspirations and the moment, enabling …","https://www.adzuna.in/land/ad/5294882584?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=ED3877A97CB6A4854F68277750AC58E44B64BEBF","12.9881567","77.6226000"
"Embedded Software Engineer","GE HealthCare","Bangalore, Karnataka","2025-07-11T04:04:36Z","Engineering Jobs","Job Description Summary Responsible for designing, developing, and testing Embedded Software and Firmware for X-ray generators as well as the software tools necessary for engineering usage within Imaging Sub Systems group of GE HealthCare. As a member of the software development team, the engineer is also expected to take initiatives to consistently improve the work output of the team, and mentor and guide more junior engineers, and help the team by participating in technical design reviews to …","https://www.adzuna.in/land/ad/5296918702?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=F4EEFE7892F7C68F46B420E51068DE602AAE1518","12.9881567","77.6226000"
"Principal Engineer, Virtual Prototype Modelling","Renesas","Hyderabad, Telangana","2025-07-12T10:46:12Z","Engineering Jobs","Principal Engineer, Virtual Prototype Modelling Job Description - Developing SystemC/TLM2.0 based models of IP blocks, CPU, SoC, System - Defining transaction level models of Processors/Cache controllers/Interconnects/Peripherals/NPU/ISP - Porting OS on the virtual prototype, developing the device drivers etc. - Verification of models at IP & SoC level - Develop regressable self-checking test suites using C/ARM assembly - Develop System Level Flows and Methodologies using virtual prototypes - S…","https://www.adzuna.in/land/ad/5299205424?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=93C738A6E06A4BFB39EC5AE6B0FFEDC1CB7C7B8F","17.40275","78.50806"
"Sr lead Engineer (Safety Tooling & Full stack developer)","Qualcomm","Bangalore, Karnataka","2025-07-04T02:17:38Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: Key Responsibilities - Design and develop scalable internal tools using Python and advanced web frameworks (Flask, RestAPI, Django etc). - Deploy and maintain tools across enterprise environments, ensuring reliability and performance. - Integrate tools into CI/CD pipelines (Jenkins, GitHub Actions, Azure DevOps) to enhance engineering workflows. - Build interactive dash…","https://www.adzuna.in/land/ad/5282461922?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=43F513295B5D51A6026AFBAC686FE78591BBF732","12.95703","77.59837"
"Principal Engineer, Virtual Prototype Modelling","Renesas","Hyderabad, Telangana","2025-07-12T10:46:12Z","Engineering Jobs","Principal Engineer, Virtual Prototype Modelling Job Description - Virtual Prototype development for SoC and Electronics Systems for the purpose of embedded software development System C modelling experts for Virtual Prototype development , verification & deployment Job Summary - Developing SystemC/TLM2.0 based models of IP blocks, CPU, SoC, System - Defining transaction level models of Processors/Cache controllers/Interconnects/Peripherals/NPU/ISP - Porting OS on the virtual prototype, developi…","https://www.adzuna.in/land/ad/5299205429?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=E6291B2ACF1DDEF1D9756E5DB1A0288125B054F3","17.40275","78.50806"
"Sr. Associate Engineer - Performance/Simulation/Application","Caterpillar, Inc.","Bangalore, Karnataka","2025-07-18T11:43:37Z","Engineering Jobs","Career Area: Engineering Job Description: Your Work Shapes the World at Caterpillar Inc. When you join Caterpillar, you're joining a global team who cares not just about the work we do - but also about each other. We are the makers, problem solvers, and future world builders who are creating stronger, more sustainable communities. We don't just talk about progress and innovation here - we make it happen, with our customers, where we work and live. Together, we are building a better world, so we…","https://www.adzuna.in/land/ad/5309606690?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=3AAF5EC053B8DB2F38903646B59D74D310A9A03B","12.95703","77.59837"
"Embedded Engr II","Honeywell","Karnataka, India","2025-07-21T12:02:55Z","IT Jobs","Embedded Engr II-Software You must have - B.TECH/M.TECH/MCA - Computer Science/Electronics Engineering with 3-5 Years of experience - Good in-depth knowledge of C, C++ programming. - Experience level 3-5 years of embedded software coding, development, designing, and testing. - Capable in Requirement development (High Level SW, Low Level SW Requirements) - Working knowledge and experience with JIRA, DOORS, ability to code or test. - Excellent communication skills for status and updates. - Posses…","https://www.adzuna.in/land/ad/5314280917?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=D8838B4C833A1D99B56BF607728CF3DDB7BB339D","14.325172","76.227524"
"Embedded Engr II","Honeywell","Bangalore, Karnataka","2025-07-21T12:03:00Z","IT Jobs","Embedded Engr II-Software You must have - B.TECH/M.TECH/MCA - Computer Science/Electronics Engineering with 3-5 Years of experience - Good in-depth knowledge of C, C++ programming. - Experience level 3-5 years of embedded software coding, development, designing, and testing. - Capable in Requirement development (High Level SW, Low Level SW Requirements) - Working knowledge and experience with JIRA, DOORS, ability to code or test. - Excellent communication skills for status and updates. - Posses…","https://www.adzuna.in/land/ad/5314280925?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=D751D7C12934630A5BAF9C2D7338B477B715F1E4","12.95703","77.59837"
"Lead Firmware Security Engineer","Emerson","Pune, Maharashtra","2025-06-24T23:42:35Z","IT Jobs","In this role, You Responsibilities will: - Work with geographically distributed stakeholder organizations to capture requirements and define firmware architecture for embedded systems. - Create and maintain detailed documentation of firmware architecture, design, and code. - Demonstrate a hands-on technical background with excellent C programming skills and embedded code development in compliance with coding standards and best practices. - Develop low-level device drivers and work with microcon…","https://www.adzuna.in/land/ad/5266061321?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=C154B6B83DC426C1C282BD2D30B256F193A79729","18.5062","73.84735"
"Lead Cyber Security Test Engineer","Grundfos","Chennai, Tamil Nadu","2025-07-19T11:45:04Z","IT Jobs","Lead Cyber Security Test Engineer Job Description Are you ready to shape the future of industrial innovation? Join us in developing the world's most advanced pump technologies while collaborating with top-tier professionals in software for industrial products and cybersecurity. We're currently hiring a Lead Cyber Security Test Engineer in our Chennai location; your expertise could drive our next breakthrough. At Grundfos, we make products and solutions that enable our customers save natural res…","https://www.adzuna.in/land/ad/5311787498?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=48F482B0FB8037DDD77975AF4ABA3E975D85DC56","13.06041","80.24963"
"Senior Software Engineer (SW Integration)","GKN Automotive","Bangalore, Karnataka","2025-07-18T11:44:16Z","Engineering Jobs","Job Title Hybrid/site Location/Remote - Hybrid GKN Automotive is a world-leading global automotive technology company at the forefront of innovation. Its origins date back to 1759 and for the last 70 years it has been putting key technologies into series production. We are the trusted partner for most of the world's automotive companies, specializing in developing, building, and supplying market-leading drive systems and advanced powertrain technologies. GKN Automotive is part of Dowlais Group …","https://www.adzuna.in/land/ad/5309606975?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=9FEBCC9A903BC82526789AB8E73FC53CDA7491D8","12.9881567","77.6226000"
"Open BMC Developer","IBM","Bangalore, Karnataka","2025-07-09T04:02:24Z","IT Jobs","Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. Your role and responsibilities The key responsibilities for this role as following: - As Firmware d…","https://www.adzuna.in/land/ad/5292690132?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=02ED29A6CED9E068BDF3036EDA4B5057F0DC6624","12.95703","77.59837"
"Firmware Developer","IBM","Hyderabad, Telangana","2025-07-18T11:44:35Z","IT Jobs","Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. Your role and responsibilities IBM ISDL Power hypervisor development group is working on virtualisa…","https://www.adzuna.in/land/ad/5309607132?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=9596A22CB2C6CE1BB2E466C9570CC04F2AD10F76","17.40275","78.50806"
"Embedded Software Consulting Engineer, Protection and Control Systems","GE Vernova","Telangana, India","2025-06-26T23:40:19Z","Engineering Jobs","Job Description Summary We are seeking a highly experienced and technically authoritative Embedded Software & Firmware Consulting Engineer to lead strategy, architecture, and design initiatives for real-time embedded systems, enabling the product and platform designs for Transmission & Distribution (T&D). This role focuses on defining and guiding secure, resilient embedded platforms for protection relays, communication gateways, Ethernet switches, and industrial wireless devices deployed in sub…","https://www.adzuna.in/land/ad/5269939786?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=9FBD772625874DB711486CC09EB04A244409069A","17.864111","77.027375"
"Staff Software Engineer (Technical Lead)","GE HealthCare","Bangalore, Karnataka","2025-07-13T10:38:14Z","IT Jobs","Job Description Summary You will be responsible for designing and programming a large component , feature, set of features or whole feature area. You will help drive the high-level architectural discussions regarding the work that the team is doing. You will lead design meetings and tech breakdowns. You will ask questions in the ideas to ensure that edge cases are covered. You will help organize the work by breaking down feature epics into stories and tasks. You will help prioritize the work an…","https://www.adzuna.in/land/ad/5300567726?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=29E12302CF88CDD38693B54BACBA5BAD17CFC577","12.9881567","77.6226000"
"Firmware Engineer","Emerson","Pune, Maharashtra","2025-06-24T23:42:35Z","IT Jobs","In This Role, Your Responsibilities Will: - Demonstrate a hands-on technical background; excellent C programming and embedded code in compliance with coding standards and best practices, low level device driver development experience. - Analyze, design, and implement solutions to requirements. - Propose improvements to identified software inefficiencies and deficiencies. - Use scopes, meters, power sources etc. as necessary to complete the task. - Plan and architect a testing environment using …","https://www.adzuna.in/land/ad/5266061319?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=68B5E95188F8BC8B5139363B52935198C057E134","18.5062","73.84735"
"Firmware Developer","IBM","Hyderabad, Telangana","2025-07-18T11:44:35Z","IT Jobs","Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. Your role and responsibilities IBM ISDL Power hypervisor development group is working on virtualisa…","https://www.adzuna.in/land/ad/5309607214?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=263B8452AC0145B5332A4DA38AC4281307935E4C","17.40275","78.50806"
"Firmware Developer","IBM","Hyderabad, Telangana","2025-06-26T23:40:40Z","IT Jobs","Introduction IBM is a global technology and innovation company. It is the largest technology and consulting employer in the world, with presence in 170 countries. The diversity and breadth of the entire IBM portfolio of research, consulting, solutions, services, systems and software, uniquely distinguishes IBM from other companies in the industry. Over the past 100 years, a lot has changed at IBM, in this new era of Cognitive Business, IBM is helping to reshape industries as diverse as healthca…","https://www.adzuna.in/land/ad/5269948425?se=qpHnssBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=5D88CD642D7EA89DDB3253960A4E938FEB10F3AF","17.40275","78.50806"
"Sr. Firmware Engineer","Emerson","Pune, Maharashtra","2025-06-24T23:42:27Z","IT Jobs","Aa a Senior Engineer, You will: - Working with geographically distributed stakeholder organization to capture requirements and develop and define firmware architecture for embedded systems. - Create and maintain detailed documentation of firmware architecture, design, and code. - Demonstrate a hands-on technical background; excellent C programming and embedded code in compliance with coding standards and best practices, low level device driver development experience. - Familiarity with computer…","https://www.adzuna.in/land/ad/5266061248?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=7E24B3E6FEFC9FF7822CB313329DA812534C9A1A","18.5062","73.84735"
"Technology Specialist - Firmware","Resideo","India","2025-07-16T10:39:58Z","Engineering Jobs","Be part of a team that designs, develops and integrates embedded firmware for the latest in home automation IOT devices for comfort applications. With focus on device connectivity, you will be responsible to ensure highly efficient, reliable and predicatable wireless communication between different products, cloud and mobile App. You will use your experience and technical skills to design and implement features targeted for the North American and European residential markets. You will partner w…","https://www.adzuna.in/land/ad/5305892144?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=AA6F821F75E0EBF78FA7EEF3D4EBD9359C861281","22.3511148","78.6677428"
"Software Engineer Specialist","Wabtec Corporation","Bangalore, Karnataka","2025-07-05T02:26:26Z","IT Jobs","It's not just about your career or job title It's about who you are and the impact you will make on the world. Because whether it's for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you're in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.…","https://www.adzuna.in/land/ad/5285834007?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=B025CDF71014F7C7A585D44D6C493B948FE7B8B8","12.9881567","77.6226000"
"Senior Software Engineer","Wabtec Corporation","Bangalore, Karnataka","2025-07-06T02:20:35Z","IT Jobs","It's not just about your career or job title It's about who you are and the impact you will make on the world. Because whether it's for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you're in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.…","https://www.adzuna.in/land/ad/5288146794?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=7E1D632A14640F2CDCA148024B7D5D068CF8CECA","12.9881567","77.6226000"
"Software Engineer","Wabtec Corporation","Bangalore, Karnataka","2025-07-06T02:20:34Z","IT Jobs","It's not just about your career or job title It's about who you are and the impact you will make on the world. Because whether it's for each other or our customers, we put People First. When our people come together, we Expand the Possible and continuously look for ways to improve what we create and how we do it. If you are constantly striving to grow, you're in good company. We are revolutionizing the way the world moves for future generations, and we want someone who is ready to move with us.…","https://www.adzuna.in/land/ad/5288146791?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=43E6E754BFF119358722A0DE0BF1FF6DDDC6E043","12.9881567","77.6226000"
"Lead Software Engineer","Texas Instruments","Bangalore, Karnataka","2025-07-11T04:07:34Z","IT Jobs","Change the world. Love your job. Your career starts here! This is an exciting opportunity to design and develop innovative software solutions that drive TI's revolutionary product lines. We change lives by working on the technologies that people use every day. Are you ready for the challenge? As a Software Engineer, you'll become a key contributor, where your skills and input make a big difference. In this role, you'll design embedded software and development tools that will be used to test pro…","https://www.adzuna.in/land/ad/5296923672?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=8A58EA0E66CA108E1C439B06C2D5B5CC220C2326","12.9881567","77.6226000"
"Lead Algorithm Software Engineer","Texas Instruments","India","2025-07-21T12:06:01Z","IT Jobs","Change the world. Love your job. Your career starts here! This is an exciting opportunity to design and develop innovative software solutions that drive TI's revolutionary product lines. We change lives by working on the technologies that people use every day. Are you ready for the challenge? As a Software Engineer, you'll become a key contributor, where your skills and input make a big difference. In this role, you'll design embedded software and development tools that will be used to test pro…","https://www.adzuna.in/land/ad/5314281297?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=C935A19EC3AAB8FB83AE28C2A954E2BE3AE6ABD7","22.3511148","78.6677428"
"Software Principal Engineer- C, Distributed File Systems","Dell Technologies","Bangalore, Karnataka","2025-07-07T02:08:26Z","IT Jobs","Software Principal Engineer PowerScale, a Gartner Magic Quadrant leader in Unstructured Data Storage and Management is evolving by re-architecting its stack to cater to the unique demands of the consumer market in the GenAI era. The evolution is driven by efforts to modernize the stack through the development of advanced technologies in data storage systems, cluster management, distributed systems and container management. The modernization initiative will empower PowerScale to provide a compos…","https://www.adzuna.in/land/ad/5289398103?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=93FEB9EEDE1483BDEA637B6C9ED5E484C1822CA2","12.9881567","77.6226000"
"Lead Systems Engr","Honeywell","Bangalore, Karnataka","2025-07-11T04:04:52Z","IT Jobs","As a Lead Software Architect - Airports at Honeywell, you will be a key player in the Airports domain, focusing on airport guidance systems, and ground lighting products. Your primary responsibility will be to serve as a solution architect, working closely with product marketing, development, and customers. You will collaborate with cross-functional teams to ensure the successful delivery of high-quality solutions and resolve technical issues for customers. This role offers you the opportunity …","https://www.adzuna.in/land/ad/5296918901?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=CF3E3EB44AC2C21603391328CBCC36FBB46BA145","12.9881567","77.6226000"
"Cyber Sec Archt/Engr II","Honeywell","Pune, Maharashtra","2025-07-16T10:38:43Z","IT Jobs","This role is responsible for leading the Cyber related deliverables BA SAS India product line. The key areas of responsibilities include - Must have working knowledge and experience in secure lifecycle development process - Must be aware of secure design principles for Hardware, firmware, software - Must have keen understanding of end to end solutions architectures with IoT devices, firmware, software, REST API cloud, - Must have worked with cross functional team including various development t…","https://www.adzuna.in/land/ad/5305890394?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=1B0F53A547AA068DC3F24C351CDFA6887137286C","18.5062","73.84735"
"C++, Embedded Software Engineer","Qualcomm","Bangalore, Karnataka","2025-06-28T23:46:42Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: Job Description We are looking for Software Engineers to help develop our AI software stack. The team is comprised of experts that span the full stack from software architecture, algorithm development, kernel optimization, down to hardware accelerator block architecture and design. Responsibilities - Development of AI SW stack framework enhancements for optimal resource…","https://www.adzuna.in/land/ad/5273756297?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=8F7B13D957ADF4F50578546ED414C99DD5D492E2","12.95703","77.59837"
"Lead SW Architect","Honeywell","Bangalore, Karnataka","2025-07-21T12:02:55Z","IT Jobs","As a Lead Software Architect here at Honeywell, you will bring your strong expertise in Robotics sensor fusion, real time Operating system based product development and Cyber Security Compliance background to play a critical role in shaping our software architecture, driving innovation, and ensuring the security and compliance of our products. As a Lead Software Architect - Airports at Honeywell, you will be a key player in the Airports domain, focusing on airport guidance systems, and ground l…","https://www.adzuna.in/land/ad/5314280919?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=1089E3ABB4FCF9857FDA2D8323B4B68357A8F871","12.95703","77.59837"
"AISW Embedded Software Senior Engineer","Qualcomm","Bangalore, Karnataka","2025-06-28T23:46:45Z","IT Jobs","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Software Engineering General Summary: Job Description We are looking for Software Engineers to help develop our AI software stack. The team is comprised of experts that span the full stack from software architecture, algorithm development, kernel optimization, down to hardware accelerator block architecture and design. Responsibilities - Development of AI SW stack framework enhancements for optimal resource…","https://www.adzuna.in/land/ad/5273757110?se=dvPquMBn8BGkqcUnBoDkTw&utm_medium=api&utm_source=c8890522&v=07146DDBE897CE765F365740EC27897657730CDC","12.95703","77.59837"
