"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Associate Product Manager","Paybooks | A TransPerfect Company","Bangalore, Karnataka","2025-07-20T07:58:49Z","Engineering Jobs","About the Team: - Our vision is to create a global HCM platform, augmented with a suite of AI apps to re-imagine the power of talent management. To accomplish this, we are building a highly motivated team, having right mix of curiosity, expertise, and stamina to transform the space! Job responsibilities Build market insight, customer empathy and prepare PRDs. Collaborate with UX, engineering and domain teams to groom user stories. Drive sprint priorities and validate acceptance criteria of deli…","https://www.adzuna.in/details/5313131320?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Associate Product Manager","Pocket FM","Bangalore, Karnataka","2025-07-20T07:58:48Z","IT Jobs","At Pocket, we’ve experienced rapid growth in both revenue and scale over the past few years, further fueling our ambition. With a long-term vision, we are well-positioned and well-capitalized to drive sustained expansion. Our success will come from bringing in the right leaders to help shape our future. We operate across diverse industries and geographies, tackling complex challenges that require leaders who can navigate ambiguity and drive impact. These roles demand the ability to solve novel,…","https://www.adzuna.in/details/5313131110?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Associate Product Manager, MarTech","InMobi","Bangalore, Karnataka","2025-06-26T03:21:36Z","PR, Advertising & Marketing Jobs","About Us InMobi is the leading provider of content, monetization, and marketing technologies that fuel growth for industries around the world. Our end-to-end advertising software platform, connected content, and commerce experiences activate audiences, drive real connections, and diversify revenue for businesses everywhere. InMobi Advertising is an end-to-end advertising platform that helps advertisers drive real connections with consumers. We drive customer growth by helping businesses underst…","https://www.adzuna.in/details/5268380270?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Associate Product Manager / Manager.","BuzzBoard","Kyasaram, Hyderabad","2025-06-25T02:24:21Z","IT Jobs","Product Manager/Associate Product Manager About Us: At BuzzBoard, we're revolutionizing the B2SMB sales and marketing landscape with our cutting-edge AI-driven platform. Our mission is to empower small and medium-sized businesses (SMBs) by providing them with hyper-personalized sales content and insights that drive growth and success. We are growing, join us in our journey to reshape the future of digital marketing and sales automation. Job Description: As a Product Manager at BuzzBoard, you wi…","https://www.adzuna.in/details/5266293501?utm_medium=api&utm_source=c8890522","17.38256","78.51234"
"Associate Product Manager / Manager.","BuzzBoard","India","2025-06-29T03:21:05Z","IT Jobs","Product Manager/Associate Product Manager About Us: At BuzzBoard, we're revolutionizing the B2SMB sales and marketing landscape with our cutting-edge AI-driven platform. Our mission is to empower small and medium-sized businesses (SMBs) by providing them with hyper-personalized sales content and insights that drive growth and success. We are growing, join us in our journey to reshape the future of digital marketing and sales automation. Job Description: As a Product Manager at BuzzBoard, you wi…","https://www.adzuna.in/details/5274111821?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Product Manager- B2B","Leap","Bangalore, Karnataka","2025-07-20T07:59:35Z","IT Jobs","We are looking for a driven and detail-oriented Associate Product Manager – B2B to join our dynamic team. In this role, you will work across the entire product development lifecycle—from concept to launch—collaborating closely with cross-functional teams to ensure successful execution. With a strong understanding of market trends and business goals, you will help shape and translate insights into effective product strategies that align with our overall vision and drive meaningful outcomes. Idea…","https://www.adzuna.in/details/5313134845?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Associate Product Manager II","Zeta","Bangalore, Karnataka","2025-07-18T02:34:17Z","IT Jobs","Zeta is a Next-Gen Banking Tech company that empowers Banks and FinTechs to launch banking products for the future. It was founded by Bhavin Turakhia and Ramki Gaddipati in 2015. Our flagship processing platform - Zeta Tachyon - is the industry’s first modern, cloud-native, and fully API-enabled stack that brings together issuance, processing, lending, core banking, fraud & risk, and many more capabilities as a single-vendor stack. 20M cards have been issued on our platform globally. Zeta is ac…","https://www.adzuna.in/details/5308983936?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Associate Product Manager – MarTech","Tata CLiQ Fashion","Mumbai, Maharashtra","2025-07-14T09:35:47Z","IT Jobs","Role Overview We’re looking for a data-driven and execution-focused MarTech Product Manager to own and scale our CRM and campaign automation systems . You’ll work closely with Marketing, Growth, and Engineering teams to drive personalized user journeys, improve retention, and power our e-commerce growth engine.  Key Responsibilities Own the product roadmap and daily operations of CRM tools and other marketing tech tools Design and optimize automated journeys across push, email, in-app, SMS, and…","https://www.adzuna.in/details/5301590061?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Associate Product Manager/Product Manager","Zeta","Bangalore, Karnataka","2025-07-20T07:57:25Z","IT Jobs","About Zeta Zeta is a Next-Gen Banking Tech company that empowers banks and fintechs to launch banking products for the future. It was founded by Bhavin Turakhia and Ramki Gaddipati in 2015. Our flagship processing platform - Zeta Tachyon - is the industry’s first modern, cloud-native, and fully API-enabled stack that brings together issuance, processing, lending, core banking, fraud & risk, and many more capabilities as a single-vendor stack. 20M cards have been issued on our platform globally.…","https://www.adzuna.in/details/5313125684?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Associate Product Manager [T500-19111]","Best Buy™ India","Bangalore, Karnataka","2025-07-14T09:36:16Z","IT Jobs","Associate Product Manager Best Buy™ India is seeking an Associate Product Manager to join the Mobile App Growth team to support a high performing team. As an Associate Product Manager, you will partner with key internal teams, engage in customer research, execute data-driven prioritization to design, build, and launch initiatives driving supporting both customer needs and business objectives and key results. You will support the product managers in translating business strategies into product s…","https://www.adzuna.in/details/5301592555?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Associate Product Manager- Electronics/Hardware","HeadFox","Jaipur, Rajasthan","2025-07-20T07:58:11Z","Engineering Jobs","Company Description HeadFox, based in Jaipur, is a leading manufacturer of Smart Helmets. Founded in 2017, the company focuses on creating high-quality smart wearable products designed for consumers and institutions worldwide. HeadFox is dedicated to innovation and revolutionizing the market through in-depth research and development. The company continues to deliver groundbreaking, easy-to-use, and affordable smart wearables. Role Description Headfox Innovations Pvt. Ltd. is a fast-growing D2C …","https://www.adzuna.in/details/5313128330?utm_medium=api&utm_source=c8890522","26.7441","75.9469"
"Associate Product Manager / Product Manager","BuzzBoard","India","2025-07-08T21:22:22Z","IT Jobs","Product Manager/Associate Product Manager About Us: At BuzzBoard, we're revolutionizing the B2SMB sales and marketing landscape with our cutting-edge AI-driven platform. Our mission is to empower small and medium-sized businesses (SMBs) by providing them with hyper-personalized sales content and insights that drive growth and success. We are growing, join us in our journey to reshape the future of digital marketing and sales automation. Job Description: As a Product Manager at BuzzBoard, you wi…","https://www.adzuna.in/details/5292353143?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Product Manager/Associate Product Manager - Platforms & Data","Experian","Mumbai, Maharashtra","2025-07-20T07:58:52Z","Accounting & Finance Jobs","Experian is looking for smart product management professionals to be a part of our Credit Services business. In the role of Product Manager, you will be responsible for understanding existing solutions & help market those. Your exposure to product management in retail lending products with credit institutions and/or fintech organizations will differentiate you from the rest. Being among the Top 100 ‘The most innovative Companies of 2014 by Forbes’; Experian India provides data, insights & analy…","https://www.adzuna.in/details/5313131715?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Associate Product Manager, Quantitative Data & Platform","JPMorganChase","Mumbai, Maharashtra","2025-07-03T20:37:41Z","Accounting & Finance Jobs","Description About Us: At 55ip, we are at the forefront of wealth technology, dedicated to empowering financial advisors and their clients with sophisticated, tax-efficient investment strategies. Our platform leverages advanced quantitative research and cutting-edge technology to deliver personalized and optimized client outcomes. The Quantitative team is the engine driving this innovation, encompassing Research & Development, Portfolio Analysis, Quant Operations, and the pivotal Data & Platform…","https://www.adzuna.in/details/5281925211?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Associate Product Manager - Financial Systems and Transformation","InMobi","Bangalore, Karnataka","2025-07-04T20:49:38Z","Accounting & Finance Jobs","About Us InMobi is the leading provider of content, monetization, and marketing technologies that fuel growth for industries around the world. Our end-to-end advertising software platform, connected content, and commerce experiences activate audiences, drive real connections, and diversify revenue for businesses everywhere. InMobi Advertising is an end-to-end advertising platform that helps advertisers drive real connections with consumers. We drive customer growth by helping businesses underst…","https://www.adzuna.in/details/5285158400?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Engineering-L2-Bengaluru-Associate-Product Management","Goldman Sachs","Bangalore, Karnataka","2025-06-26T03:14:27Z","IT Jobs","Description What We Do At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn dat…","https://www.adzuna.in/details/5268372313?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Digital AI Product Management Associate Manager - HIH Evernorth","The Cigna Group","Hyderabad, Telangana","2025-07-10T04:11:31Z","IT Jobs","Position Overview Join us in revolutionizing healthcare through technology and innovation. We're seeking an exceptional Digital AI Product Management Associate Manager to lead empowered product teams in building scalable digital health solutions that improve lives across the globe. Transform healthcare delivery by creating an intelligent ecosystem that harnesses our organization's vast health data assets through AI-driven personalization and modern technology approaches. As a Product Manager, y…","https://www.adzuna.in/land/ad/5294872813?se=OhEwGcFn8BGEAq--mXje6A&utm_medium=api&utm_source=c8890522&v=071DE57B4F48F98B38F47A2EEC3329DC5B358529","17.40275","78.50806"
"Human Capital Management-Bengaluru-Associate-Product Management","Goldman Sachs","Bangalore, Karnataka","2025-07-06T20:58:15Z","IT Jobs","Description Job Title: Human Capital Management (HCM) Strategy Product Management Associate Reports To: Product Management VP Summary: We are seeking a motivated and experienced individual to join the HCM Strategy team as an Associate in Product Management. The HCM Strategy team manages transformational initiatives – enhancing our employee experience, driving quantifiable automation benefits, and promoting resiliency – to serve our stakeholders within HCM and across the firm. Your role as an As…","https://www.adzuna.in/details/5289151262?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Senior Associate, Product Manager, Small Medium Enterprises","DBS Bank","Mumbai, Maharashtra","2025-07-03T20:45:14Z","Accounting & Finance Jobs","Business Function Corporate and Investment Banking provides corporate customers with a full range of commercial banking products and services, including cash management services, current accounts, time deposits, trade finance, working capital finance, term loans and foreign exchange. Through our continued commitment, DBS has cultivated long-standing relationships with its customers in the region that are based on account relationship management, service differentiation, product development and …","https://www.adzuna.in/details/5281934660?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Associate Product Manager (APM) / Product Manager (PM)","Zolvit ","Chennai, Tamil Nadu","2025-07-16T05:26:34Z","IT Jobs","We are looking for a Product Manager to lead the Zolvit 360 product. Zolvit 360 is a platform which leverages cutting-edge AI to help 10,000 Indian SMEs stay on top of compliances. Be it legal, accounting, tax or secretarial. As the Zolvit 360 PM, you will ensure Zolvit 360 is accurate, easy to use, and consistently engaging to drive monthly active users (MAU). Key Responsibilities 1. Use Your Domain Expertise: ● Apply your knowledge of Indian compliances to shape Zolvit 360’s features and work…","https://www.adzuna.in/details/5305287661?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Associate Product Marketing Manager","Rezo.ai","Noida, Ghaziabad","2025-07-11T20:41:13Z","PR, Advertising & Marketing Jobs","Key Responsibilities Content Creation: Write crisp, engaging content for product decks, case studies, one-pagers, landing pages, emailers, videos Sales Enablement: Collaborate with the sales team to create pitch decks, battlecards, objection-handling documents, and demo scripts. Product Positioning: Assist in defining and refining product messaging, value propositions, and differentiation. Customer Marketing: Support initiatives like customer testimonials, feedback campaigns, and success story …","https://www.adzuna.in/details/5297813055?utm_medium=api&utm_source=c8890522","28.54936","77.35835"
"IN_Senior Associate_Product Manager_D&Analytics_Advisory_Bangalore","PricewaterhouseCoopers","India","2025-07-22T02:35:34Z","IT Jobs","Line of Service Advisory Industry/Sector Not Applicable Specialism SAP Management Level Senior Associate Job Description & Summary At PwC, our people in data and analytics focus on leveraging data to drive insights and make informed business decisions. They utilise advanced analytics techniques to help clients optimise their operations and achieve their strategic goals. In data analysis at PwC, you will focus on utilising advanced analytical techniques to extract insights from large datasets an…","https://www.adzuna.in/details/5315546430?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Director - Product Management","Flutter","India","2025-07-19T02:29:21Z","IT Jobs","Associate Director - Product Management Associate Director-Product Management About Junglee Games With over 140 million users, Junglee Games is a leader in the online skill gaming space. Founded in San Francisco in 2012 and part of the Flutter Entertainment Group, we are revolutionizing how people play games. Our notable games include Howzat, Junglee Rummy, and Junglee Poker. Our team comprises over 900 talented individuals who have worked on internationally acclaimed AAA titles like Transforme…","https://www.adzuna.in/details/5310682359?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Product Marketing Manager","Google","India","2025-07-16T02:29:48Z","PR, Advertising & Marketing Jobs","Minimum qualifications: Bachelor's degree or equivalent practical experience. Experience in marketing, brand management, strategy consulting, agency, technology, or related fields through full time roles, internships, projects, or academic classes. Preferred qualifications: Ability to think across disciplines, industries, cultures and scenarios. Excellent program management and communication skills. Excellent problem-solving skills for developing and understanding strategy. Passion for Google's…","https://www.adzuna.in/details/5304499473?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Director - Product Management","Junglee Games India","India","2025-07-16T02:45:09Z","IT Jobs","Associate Director - Product Management About Junglee Games With over 140 million users, Junglee Games is a leader in the online skill gaming space. Founded in San Francisco in 2012 and part of the Flutter Entertainment Group, we are revolutionizing how people play games. Our notable games include Howzat, Junglee Rummy, and Junglee Poker. Our team comprises over 1000 talented individuals who have worked on internationally acclaimed AAA titles like Transformers and Star Wars: The Old Republic an…","https://www.adzuna.in/details/5304563070?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Director, Product Management","Wayfair","Bangalore, Karnataka","2025-07-07T09:11:28Z","IT Jobs","Wayfair is seeking a senior product leader to shape and scale our global payments infrastructure and integrations. These platforms are critical for processing Wayfair’s billions of dollars in annual global revenue and helping Wayfair’s millions of customers shop confidently by making transactions with Wayfair secure, seamless, and convenient. You will partner with Wayfair’s Financing, Loyalty, Payments, Fraud, and Gift Card business teams to drive product strategy, roadmaps, and delivery across…","https://www.adzuna.in/details/5289679732?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"IN_Senior Associate_Product Manager_Data & Analytics_Advisory_Bangalore Millenia","PricewaterhouseCoopers","India","2025-07-07T21:18:20Z","IT Jobs","Line of Service Advisory Industry/Sector Not Applicable Specialism Data, Analytics & AI Management Level Senior Associate Job Description & Summary At PwC, our people in data and analytics focus on leveraging data to drive insights and make informed business decisions. They utilise advanced analytics techniques to help clients optimise their operations and achieve their strategic goals. In data analysis at PwC, you will focus on utilising advanced analytical techniques to extract insights from …","https://www.adzuna.in/details/5290360090?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Product Analyst","Eaton Corporation","Pune, Maharashtra","2025-07-09T04:01:49Z","PR, Advertising & Marketing Jobs","What you'll do: The Associate Product Manager (APM) works very closely with U.S. based Product Managers to support the marketing and growth objectives of the product lines. The APM will execute on marketing plans while seamlessly coordinating with Global Marcom, business marketing teams and other teams at the Sales & Marketing Center to ensure timely execution on marketing priorities across regions. ""1. Digital Marketing: a. Website Content Management: Update product pages on Eaton.com and Trip…","https://www.adzuna.in/land/ad/5292689710?se=8MkaKcFn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=A35E8BFD432EF751F246A02929DF88E74354EA3E","18.5062","73.84735"
"Insurance Product Services Manager","FM India","Bangalore, Karnataka","2025-07-18T08:31:16Z","Accounting & Finance Jobs","Role Title: Associate Insurance Product Services Manager Position Summary: This role leads, coaches and develops the team responsible for executing transactional services in support of business and client/broker needs. Scope may include support for prospecting, renewals, endorsements and cancellations or claims and expense payments, recoveries, and reinsurance placements. Liaises with all key stakeholders in support of company and department objectives that relate to the accurate and timely del…","https://www.adzuna.in/land/ad/5309393743?se=8MkaKcFn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=BEDCA23789FC5F825E297C503456D1610D7A3ACD","12.9881567","77.6226000"
"Associate,Specialist, Product Management - Bancassurance, Consumer Banking Group","DBS Bank","India","2025-06-28T03:15:35Z","Sales Jobs","Business Function As the leading bank in Asia, DBS Consumer Banking Group is in a unique position to help our customers realise their dreams and ambitions. As a market leader in the consumer banking business, DBS has a full spectrum of products and services, including deposits, investments, insurance, mortgages, credit cards and personal loans, to help our customers realise their dreams and aspirations at every life stage. Our financial solutions are not only the best in the business – they wer…","https://www.adzuna.in/details/5272286983?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Senior Associate, Investment Product Manager, Consumer Banking Group","DBS Bank","India","2025-07-18T02:37:24Z","Accounting & Finance Jobs","Business Function As the leading bank in Asia , DBS Consumer Banking Group is in a unique position to help our customers realise their dreams and ambitions. As a market leader in the Consumer Banking business.DBS has a full spectrum of products and services, including deposits, investments, insurance ,mortgages ,credit cards and personal loans ,to help our customers realise their dreams and aspirations. Responsibilities Grow income from Mutual fund distribution business (trail revenue) and Asse…","https://www.adzuna.in/details/5308989212?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Associate Project Manager - Product Transfer","Stryker","India","2025-07-15T02:26:44Z","Engineering Jobs","Work Flexibility: Hybrid What you will do: Development of the project charter and management plan. Direct, manage, monitor, and control project. Evaluate tradeoffs within project. Collaborate with project stakeholders to develop, manage and own project scope. Develop and manage the detailed project Gantt chart. Analyze critical path, major workstreams, and intersecting milestones. Collaborate with cross-functional managers to define project budget. Monitor and maintain costs within budget. Deve…","https://www.adzuna.in/details/5302559457?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Customer Administration Specialist","ThermoFisher Scientific","Bangalore, Karnataka","2025-07-10T04:16:17Z","Customer Services Jobs","Work Schedule Standard (Mon-Fri) Environmental Conditions Office Job Description About Thermo Fisher Scientific Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of approximately $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving sophisticated analytical challenges, growing efficiency in their laboratories, improving patient health throu…","https://www.adzuna.in/land/ad/5294884016?se=8MkaKcFn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=9E9006BE9BA820B700EE46B325714D38A711D42E","12.95703","77.59837"
"Process Associate –Product Master Data Management","Genpact","Bangalore, Karnataka","2025-07-01T03:22:06Z","IT Jobs","Ready to build the future with AI? At Genpact, we don’t just keep up with technology—we set the pace. AI and digital innovation are redefining industries, and we’re leading the charge. Genpact’s AI Gigafactory, our industry-first accelerator, is an example of how we’re scaling advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. From large-scale models to agentic AI, our breakthrough solutions tackle companies’ most complex challenges. If y…","https://www.adzuna.in/details/5276303506?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Senior Process Associate – Product Master Data Management","Genpact","Bangalore, Karnataka","2025-07-01T03:15:36Z","IT Jobs","Ready to build the future with AI? At Genpact, we don’t just keep up with technology—we set the pace. AI and digital innovation are redefining industries, and we’re leading the charge. Genpact’s AI Gigafactory, our industry-first accelerator, is an example of how we’re scaling advanced technology solutions to help global enterprises work smarter, grow faster, and transform at scale. From large-scale models to agentic AI, our breakthrough solutions tackle companies’ most complex challenges. If y…","https://www.adzuna.in/details/5276296241?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Business Intelligence - Product Management - Associate","JPMorganChase","Bangalore, Karnataka","2025-07-19T02:38:55Z","IT Jobs","Description Are you looking for an exciting opportunity to join a dynamic and growing team in a fast paced and challenging area? This is a unique opportunity for you to work in the Business Intelligence team to partner with the Business. The Business Intelligence Solutions team works to provide tailored solutions for Wholesale Lending Services data needs. As a Business Intelligence Associate within our Data Team, you will collaborate closely with product, operations, tech and data teams to unde…","https://www.adzuna.in/details/5310700549?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Product Catalog Management Associate","SBSOL Digital","Kochi, Ernakulam","2025-07-02T22:11:18Z","Logistics & Warehouse Jobs","JOB DESCRIPTION Title Catalog Product Management Associate Job Description Night shift US shift job of handling endtoend cataloguing for US targeted ecom portals Guide products through research conception to final launch Catalogue organization competitive product pricing through online research Coordinate closely with marketing sales and designing teams Desired Candidate Profile 1 years of product and catalog management experience for ecom websites Ability to do a thorough competitor analysis a…","https://www.adzuna.in/details/5280253245?utm_medium=api&utm_source=c8890522","9.98011","76.24637"
"Payments - Account Solutions Product Manager - Associate","JPMorganChase","Mumbai, Maharashtra","2025-07-19T02:43:41Z","Accounting & Finance Jobs","Description J.P. Morgan Liquidity & Account Solutions (L&AS) works with global clients with complex cash management needs who operate across multiple countries, currencies, legal entities, and time zones, including multi-national corporations, high-growth technology companies, commercial banks, non-bank financial institutions, central banks, and broker dealers. Our advanced, end-to-end solutions combine physical, notional, and virtual techniques to enable our clients to achieve visibility, cont…","https://www.adzuna.in/details/5310709755?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Assoc Director - Data Product Mgmt","Amgen","Hyderabad, Telangana","2025-07-11T04:03:46Z","IT Jobs","About Amgen Amgen is committed to unlocking the power of biotechnology to improve lives. With a strong foundation in science and a culture that embraces innovation, we're advancing the development of transformative therapies through data, AI, and cutting-edge technologies. Role Summary The Associate Director, Product Management Operations is a strategic and operational leadership role responsible for advancing Amgen's Product Management practice in India. This role will own the development and …","https://www.adzuna.in/land/ad/5296918146?se=8MkaKcFn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=A56C03CF564D7922591C2AEE36C84BAB12908F6C","17.40275","78.50806"
"Associate Manager Inside Sales - Microsoft Products","ProArch","India","2025-07-11T16:15:40Z","Sales Jobs","ProArch is currently seeking an experienced Inside Sales Professional to accomplish our aggressive growth strategies. This role requires a seasoned professional, skilled at building impactful relationships and at working across organizational boundaries, influencing key stakeholders, and driving ProArch growth imperatives. We are looking for an experienced professional, with the right mix of technical and business exposure, to focus on achieving and exceeding revenue and performance goals. The …","https://www.adzuna.in/details/5297629899?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Asset & Wealth Management - AM Digital Product Management - Associate - Bengaluru","Goldman Sachs","Bangalore, Karnataka","2025-07-22T02:31:07Z","Accounting & Finance Jobs","Description What We Do At Goldman Sachs, we connect people, capital and ideas to help solve problems for our clients. We are a leading global financial services firm providing investment banking, securities and investment management services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. A career with Goldman Sachs Asset & Wealth Management is an opportunity to help clients across the globe realize their potential, w…","https://www.adzuna.in/details/5315543451?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Corporate Planning & Management-Bengaluru-Associate-Product Finance","Goldman Sachs","Bangalore, Karnataka","2025-07-07T21:29:02Z","Accounting & Finance Jobs","Description This role sits within Product Finance team in CPM. The Product Finance team provides financial support, management and control for all firm-wide non-compensation expenses. The Primary functions include Accounting and Financial Control, Financial Analysis, Business Unit Support and commercial management. The role requires collaboration with different functions and divisions across the firm on a regular basis, an ability to work independently and ability to interact with senior profes…","https://www.adzuna.in/details/5290384170?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Corporate Planning & Management-Bengaluru-Associate-Product Finance","Goldman Sachs","Bangalore, Karnataka","2025-07-19T02:37:56Z","Accounting & Finance Jobs","Description his role sits within Product Finance team in CPM. The Product Finance team provides financial support, management and control for all firm-wide non-compensation expenses. The Primary functions include Accounting and Financial Control, Financial Analysis, Business Unit Support and commercial management. The role requires collaboration with different functions and divisions across the firm on a regular basis, an ability to work independently and ability to interact with senior profess…","https://www.adzuna.in/details/5310698282?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Advanced Systems Engr","Honeywell","Pune, Maharashtra","2025-07-23T09:52:21Z","Engineering Jobs","Honeywell has introduced Operator Advisor from Experion® Highly Augmented Lookahead Operations (HALO) suite. Experion Operator Advisor (OA) and Operations Assistant is part of Honeywell's comprehensive Operations Excellence service program, which focuses on improving overall operator effectiveness and efficiency. We are looking at passionate, energetic top talent individuals who have will to leading the HALO OA product initiative. Roles and Responsibilities: - Understand customer requirements, …","https://www.adzuna.in/land/ad/5317564810?se=8MkaKcFn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=134FF61D0BE148EFE49CF4CF70273D34986411A6","18.5062","73.84735"
"Wealth Management-Bengaluru-Associate-Technology Products","Goldman Sachs","Bangalore, Karnataka","2025-07-04T21:06:06Z","IT Jobs","Description Software Engineer – Associate – Wealth Management Engineering Who We Are At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine lea…","https://www.adzuna.in/details/5285180609?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Wealth Management-Bengaluru-Associate-Technology Products","Goldman Sachs","Bangalore, Karnataka","2025-07-11T02:25:55Z","IT Jobs","Description Who We Are At Goldman Sachs, we connect people, capital and ideas to help solve problems for our clients. We are a leading global financial services firm providing investment banking, securities and investment management services to a substantial and diversified client base that includes corporations, financial institutions, governments and individuals. How will you fulfill your potential Work with a global team of highly motivated platform engineers and software developers building…","https://www.adzuna.in/details/5296774177?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Product Associate-Agri Business Group (ABG)-Product Manager","Kotak Mahindra Bank","Mumbai, Maharashtra","2025-07-12T02:45:15Z","Admin Jobs","Description Grade-E0 Role – Product Associate Job Role : Supporting the daily activities of the business Prepare an MIS Good in excel Communication good","https://www.adzuna.in/details/5298602112?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Associate Director DDIT Master Data Management Products","FCRS = IN010","India","2025-07-13T02:35:49Z","IT Jobs","Band Level 5 Job Description Summary Senior Specialist for project delivery and/or operations in the given business sub-capability. Partner with Business Stakeholders and TT Strategic Business Partners for demand analysis, solution proposal/evaluation and project delivery Job Description Roles and responsibilities: Execute technology delivery strategy for business systems, platforms, and processes for a particular Business domain / Function. Partner with senior business stakeholders and TT Stra…","https://www.adzuna.in/details/5300211141?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Product Lead Engineer - AI","J&J Family of Companies","India","2025-07-16T10:40:14Z","Scientific & QA Jobs","At Johnson & Johnson,?we believe health is everything. Our strength in healthcare innovation empowers us to build a?world where complex diseases are prevented, treated, and cured,?where treatments are smarter and less invasive, and?solutions are personal.?Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity.?Learn …","https://www.adzuna.in/land/ad/5305892572?se=yG5wM8Fn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=0F1A0B50593F0BCD78FBE0F898941749E65824BE","22.3511148","78.6677428"
"Lead Product Engineer","Sprinklr","Karnataka, India","2025-07-17T10:39:18Z","IT Jobs","Sprinklr is a leading enterprise software company for all customer-facing functions. With advanced AI, Sprinklr's unified customer experience management (Unified-CXM) platform helps companies deliver human experiences to every customer, every time, across any modern channel. Headquartered in New York City with employees around the world, Sprinklr works with more than 1,000 of the world's most valuable enterprises - global brands like Microsoft, P&G, Samsung and more than 50% of the Fortune 100.…","https://www.adzuna.in/land/ad/5307823154?se=yG5wM8Fn8BGEk9iNyjdi_g&utm_medium=api&utm_source=c8890522&v=F5265CB708BDBEC571CF182A10366CCCA05B33F9","14.325172","76.227524"
